demvote,repvote,vote,demvoteshare,lagdemvoteshare,realada
181401,134821,.70422536,.57365078,.51558489,70.900002
171462,118261,.75161988,.59181356,.57365078,
223759,88157,.76146787,.71736944,.59181356,64.830002
173814,83484,.73042506,.67553574,.71736944,64.699997
230070,89375,.69565219,.72021788,.67553574,56.52
10008,28011,.71333331,.26323679,,16.629999
18988,36713,.65402842,.34089154,.26323679,8.9099998
22737,34533,.72189349,.39701414,.34089154,-2.05
20561,45688,.5970149,.31035939,.39701414,-4.6999998
19444,34476,.5874126,.36060831,.31035939,2.05
28984,36681,.62032086,.44139192,.36060831,-13.3
25491,31908,.55617976,.44410181,.44139192,-5.4000001
28666,42550,.54545456,.40252191,.44410181,
23243,37092,.57345974,.38523245,.40252191,-.47999999
31208,39657,.63076925,.44038665,.38523245,9.6599998
41155,63063,.72164947,.39489341,.44038665,10.55
50683,73987,.7037037,.40653726,.39489341,6.3000002
55925,51092,.70172083,.5225805,.40653726,99.239998
65415,79546,.6980198,.45125932,.5225805,4.0300002
42119,88746,.64009863,.32185078,.45125932,19.360001
42968,99601,.70404541,.30138388,.32185078,25.030001
55516,70780,.6687063,.43957055,.30138388,13
63447,88991,.6286509,.41621512,.43957055,2.2
13863,4628,.67415732,.7497161,,30.92
24746,5753,.65714288,.81137085,.7497161,
18741,2518,.66891891,.88155603,.81137085,3.73
24836,0,.51798558,1,.88155603,4
16029,0,.63013697,1,1,2.05
31839,30799,.58641976,.50830168,1,-13.3
31765,0,.62732917,1,.50830168,3.23
53768,11429,.73333335,.82470053,1,16.84
21664,0,.72645742,1,.82470053,22.309999
72819,19698,.6976127,.7870878,1,14.56
51016,0,.76484019,1,.7870878,5.7800002
96265,16456,.79506171,.85401124,1,6.3000002
71465,0,.69179231,1,.85401124,11.04
100901,28310,.70764464,.78090101,1,9.5699997
58338,0,.67015707,1,.78090101,9.1599998
70159,71789,.71675533,.49425846,1,10.12
34578,89158,.6635983,.27944979,.49425846,6
13688,130130,.69679302,.095175847,.27944979,12.6
62379,76926,.64153135,.44778723,.095175847,-1.29
79577,118085,.64153135,.40259129,.44778723,7.98
63364,80713,.66120219,.4397926,.40259129,8.1300001
49614,135937,.63341343,.26738739,.4397926,2.78
69194,72000,.5657143,.49006331,.26738739,11.12
89814,133537,.61191159,.40212044,.49006331,4.2199998
19267,10078,.74213839,.65656841,,53.950001
28071,15800,.69696969,.63985318,.65656841,26.040001
14846,0,.59887004,1,.63985318,37.110001
28948,0,.61313868,1,1,29.49
18190,6243,.7132867,.7444849,1,44.66
46958,14483,.70108694,.76427794,.7444849,23.98
32758,0,.66285712,1,.76427794,14.21
49750,15758,.73008847,.75944924,1,16.84
30306,10121,.74407583,.7496475,.75944924,35.310001
54315,17082,.72615385,.76074624,.7496475,17.67
33761,0,.74157304,1,.76074624,5.7800002
43229,51184,.76574308,.45787126,1,16.459999
27367,44108,.69127518,.38288912,.45787126,14.28
28803,79672,.69836402,.26552662,.38288912,4.0300002
32923,49369,.66358286,.40007535,.26552662,9.1599998
41464,79381,.73314804,.34311721,.40007535,18.540001
0,63512,.67497849,0,.34311721,16.27
0,97319,.69414896,0,0,12.6
0,78108,.66056168,0,0,3.05
0,136632,.57631576,0,0,9.4300003
54491,46137,.71803278,.54150933,0,
106666,62564,.67749423,.63030195,.54150933,47.540001
55179,0,.63200003,1,.63030195,28.6
99253,77797,.61977184,.56059307,1,36.360001
21947,7974,.70063692,.73349822,,46.07
33950,11291,.66806722,.75042552,.73349822,27.309999
15300,0,.61904764,1,.75042552,29.290001
36085,26488,.61904764,.57668644,1,29.49
19466,14088,.67567569,.58013946,.57668644,32.73
46109,31947,.65263158,.5907169,.58013946,-.87
34040,10668,.58045977,.76138496,.5907169,3.3599999
52908,0,.7081545,1,.76138496,
28914,28566,.70046085,.50302714,1,35.32
43880,43226,.61082476,.50375402,.50302714,9.6599998
51576,0,.6697039,1,.50375402,5.7800002
94118,62082,.70515972,.602548,1,6.3000002
73123,35258,.59141493,.6746847,.602548,8.4499998
102523,0,.58333331,1,.6746847,2.5599999
64627,0,.55197424,1,1,4.52
129066,0,.62903225,1,1,4.71
104550,0,.61049956,1,1,4.5799999
60962,96524,.66708863,.38709474,1,2.2
63946,92928,.6265896,.40762651,.38709474,3.76
0,169987,.54868269,0,.40762651,4.4899998
32961,74525,.58613217,.30665389,0,2.1300001
0,187354,.57308584,0,.30665389,-.54000002
36253,77125,.53227633,.31975338,0,7.9699998
132432,35780,.63490564,.78729224,.31975338,
13636,0,.6891892,1,,45.959999
22029,0,.66666669,1,1,14.9
8325,0,.72549021,1,1,23.23
23806,0,.56834531,1,1,4
14728,0,.6388889,1,1,12.28
51434,0,.59239131,1,1,-13.3
37679,0,.51123595,1,1,-5.8800001
39408,0,.59401709,1,1,
30642,0,.55172414,1,1,2.77
53857,23682,.61061949,.69457948,1,9.6599998
45226,0,.66037738,1,.69457948,5.7800002
81723,32548,.72063494,.71516836,1,.2
55246,25403,.64579606,.68501776,.71516836,8.4499998
45776,57520,.65911329,.44315365,.68501776,-.40000001
36489,48032,.62370723,.43171519,.44315365,6.1100001
65982,74495,.68537861,.46969968,.43171519,12.05
0,77827,.62331486,0,.46969968,5
59930,92557,.66206032,.39301711,0,12.6
80695,67708,.72485548,.54375583,.39301711,61.25
120093,0,.70301622,1,.54375583,39.439999
64699,0,.71775085,1,1,46.900002
134786,0,.71095574,1,1,51.869999
71051,0,.69380736,1,1,31.35
147649,68286,.6898855,.68376595,1,43.360001
17741,6390,.69655174,.7351954,,46.07
23879,0,.64215684,1,.7351954,-2.22
9433,0,.6979866,1,1,3.29
19971,0,.66666669,1,1,
13042,0,.60000002,1,1,2.05
39771,19263,.60326087,.67369652,1,-13.3
26322,0,.49132949,1,.67369652,-5.4000001
30154,0,.61904764,1,1,2.4200001
13827,0,.57964599,1,1,2.78
39867,22946,.58967394,.63469344,1,9.6599998
32312,25203,.6651054,.56180125,.63469344,5.7800002
70681,34608,.69176471,.6713047,.56180125,13.02
54274,20039,.64006257,.73034328,.6713047,6.0900002
83772,0,.64552242,1,.73034328,6.4699998
52459,0,.61441016,1,1,11.3
101038,0,.70490718,1,1,-.93000001
83575,0,.66423357,1,1,9.8900003
112143,0,.6484375,1,1,2.2
88293,0,.61430246,1,1,3.76
117738,0,.68742514,1,1,7.98
73085,0,.70606059,1,1,
97242,78396,.73410404,.55365014,1,30.25
66532,0,.70621467,1,.55365014,59.549999
133031,60030,.70009285,.689062,1,26.280001
20068,10641,.7037037,.65348923,,38.849998
29589,15854,.68979591,.6511234,.65348923,26.040001
12287,0,.69565219,1,.6511234,23.23
31997,34041,.6413793,.48452407,1,12.7
19727,32855,.60402685,.37516642,.48452407,.70999998
31043,51279,.59585494,.37709239,.37516642,-.5
28530,37779,.46666667,.43025833,.37709239,-5.4000001
0,60371,.62025315,0,.43025833,2.4200001
23280,44060,.59130436,.34570834,0,2.77
45113,57987,.66237116,.43756548,.34570834,9.6599998
13113,55342,.74788135,.1915565,.43756548,5.7800002
7221,91549,.76995307,.073109247,.1915565,6.3000002
21241,62350,.68431371,.25410631,.073109247,8.4499998
53928,75189,.66085273,.41766769,.25410631,9.5699997
27350,45805,.61571306,.37386373,.41766769,4.52
0,90830,.68238556,0,.37386373,10.12
0,88647,.62552834,0,0,15.21
0,123125,.58606559,0,0,12.6
68192,66537,.72055429,.50614196,0,61.25
105207,91344,.68488371,.53526568,.50614196,53.900002
88230,38051,.69762421,.69867992,.53526568,58.529999
118369,66935,.72273785,.63878274,.69867992,47.540001
92968,0,.65617436,1,.63878274,46.529999
84618,127309,.54285717,.399279,1,
19535,11813,.63999999,.62316573,,38.849998
25799,16890,.64777327,.60434771,.62316573,2.9200001
19932,8786,.70731705,.69405949,.60434771,23.23
37360,9876,.53237408,.79092216,.69405949,8.4200001
22025,7669,.61073828,.74173236,.79092216,22.5
40069,17970,.58421052,.69038063,.74173236,-.87
30486,0,.56976742,1,.69038063,-5.8800001
42199,0,.59354836,1,1,2.4200001
26302,25704,.63793105,.50574934,1,2.78
47888,20911,.64122134,.6960566,.50574934,8.6199999
42532,29249,.68354428,.59252447,.6960566,5.7800002
64717,51349,.73469388,.55758792,.59252447,.2
32642,52716,.61965132,.38241291,.55758792,8.4499998
45513,89120,.60784316,.33805233,.38241291,2.5599999
48611,54267,.61489701,.47251114,.33805233,6.1100001
0,55115,.67215276,0,.47251114,4.71
46950,84517,.64257658,.35712385,0,4.5799999
0,139957,.64925373,0,.35712385,4.4400001
46514,76752,.59770113,.37734655,0,-1.29
77624,109110,.54931194,.41569293,.37734655,-.44999999
0,58927,.59654802,0,.41569293,2.1300001
0,136988,.54295534,0,0,
58684,81688,.65250963,.41806057,0,
43267,211618,.53531599,.16975106,.41806057,4.2199998
21252,12950,.69014084,.62136716,,37.990002
33563,25420,.65677965,.56902838,.62136716,-2.22
29730,21071,.6875,.58522469,.56902838,17.16
29670,0,.54074073,1,.58522469,4
17321,0,.59398496,1,1,2.05
38648,18813,.61538464,.67259532,1,-.5
28815,0,.52380955,1,.67259532,-5.8800001
42809,13410,.63013697,.76146853,1,2.4200001
20931,0,.63285023,1,.76146853,6.0300002
49440,0,.625,1,1,8.6199999
37929,50782,.72747749,.4275569,1,5.7800002
49731,92121,.6880734,.3505837,.4275569,13.02
38848,68311,.62068963,.36252671,.3505837,8.4499998
51444,60446,.68913484,.459773,.36252671,18.440001
53074,38997,.70071256,.57644641,.459773,89.07
83245,68729,.70151216,.54775816,.57644641,80.470001
56137,52396,.67791164,.51723439,.54775816,88
94530,95624,.7027027,.49712339,.51723439,7.4000001
68071,69620,.65606594,.49437508,.49712339,13.85
97250,125015,.58303463,.43754077,.49437508,4.4899998
44965,72670,.59613198,.38224167,.43754077,8.1300001
93561,154761,.57829839,.37677291,.38224167,8.9899998
88475,76367,.71864009,.53672606,.37677291,75.019997
138542,102717,.66122842,.57424593,.53672606,77.610001
20610,17152,.64335662,.5457868,,61.220001
33550,30466,.67479676,.52408773,.5457868,26.040001
26802,19118,.6163522,.58366722,.52408773,35.889999
32735,35047,.6690141,.48294532,.58366722,18.950001
39238,38239,.6875,.50644708,.48294532,32.73
49448,41957,.67567569,.54097694,.50644708,43.650002
34685,0,.67045456,1,.54097694,40.32
47372,34280,.74008811,.5801695,1,
32893,20851,.71563983,.6120311,.5801695,48.330002
51106,36668,.70930231,.58224529,.6120311,30.01
42571,49413,.75111109,.46280876,.58224529,12.8
47906,71531,.75821596,.40109849,.46280876,16.459999
34609,53960,.70558375,.3907575,.40109849,11.04
36000,98178,.69208771,.26830032,.3907575,6.4699998
65783,68183,.66925067,.49104249,.26830032,11.3
71439,96052,.73665732,.4265244,.49104249,10.12
47367,76877,.70110077,.38124174,.4265244,29
52636,119196,.69127518,.30632246,.38124174,7.4000001
76205,75082,.71204817,.50371146,.30632246,69.379997
102446,94510,.72058821,.52014661,.50371146,63.779999
59864,0,.73972601,1,.52014661,70.150002
113309,65410,.75764996,.63400644,1,69.919998
67215,0,.7062937,1,.63400644,85.330002
133284,77985,.66217518,.63087344,1,58.040001
32830,33152,.67605633,.49755993,,8.4200001
24667,29221,.65972221,.4577457,.49755993,42.959999
40553,53149,.67195767,.43278691,.4577457,11.55
33553,37764,.61963189,.4704769,.43278691,3.23
52647,64408,.69527894,.44976294,.4704769,2.4200001
39940,49611,.64018691,.44600284,.44976294,2.77
78242,80370,.7096774,.4932918,.44600284,9.6599998
41502,58105,.77802688,.41665748,.4932918,12.8
65474,97465,.7878049,.40183136,.41665748,6.3000002
56603,67650,.71821308,.45554635,.40183136,14.28
78638,101138,.69484538,.43742213,.45554635,9.5699997
67184,56649,.71063149,.54253715,.43742213,92.660004
103689,73616,.71683168,.58480585,.54253715,76.940002
70892,61981,.67415732,.53353202,.58480585,83
105883,110840,.72955972,.48856375,.53353202,12.6
75361,86506,.6602273,.46557358,.48856375,3.05
95074,158528,.58333331,.37489453,.46557358,13.23
63292,95724,.61099136,.39802283,.37489453,17.42
88284,187850,.58323765,.31971434,.39802283,2.78
57249,103761,.51345289,.35556176,.31971434,16.18
75775,144471,.53824884,.3440471,.35556176,1.08
114172,103119,.67660767,.52543366,,
12448,0,.74336284,1,,22.84
19778,0,.68269229,1,1,15.24
14206,0,.73809522,1,1,10.22
30758,0,.70833331,1,1,12.7
27462,0,.65811968,1,1,30.35
31469,0,.6111111,1,1,21.57
19499,0,.67768598,1,1,33.82
45225,0,.729927,1,1,
36482,54522,.5649547,.40088347,,8.6199999
30474,58515,.69565219,.34244683,.40088347,4.0500002
40593,60318,.73243243,.40226537,.34244683,13.02
27457,63457,.64102566,.30201069,.40226537,8.4499998
24357,104606,.68934011,.18886812,.30201069,18.190001
37718,60710,.64080942,.38320395,.18886812,9.1599998
58906,98257,.74397796,.37480831,.38320395,25.030001
40450,71711,.69400352,.36064228,.37480831,16.27
0,111089,.71812081,0,.36064228,23.01
54315,87901,.66538459,.38191906,0,3.76
98455,102479,.58150291,.48998675,.38191906,-.44999999
0,96469,.64190686,0,.48998675,2.1300001
77670,115173,.60167462,.40276286,0,
0,82185,.52707583,0,.40276286,-2.3399999
78742,128874,.50623202,.37926748,0,-.67000002
17711,0,.66906476,1,,46.07
21271,0,.68965518,1,1,27.309999
17441,0,.64739883,1,1,10.33
38421,0,.65384614,1,1,21.41
30661,0,.59398496,1,1,12.28
36613,0,.57232702,1,1,14.51
27972,0,.55555558,1,1,21.84
44487,0,.69189191,1,1,
29628,49936,.57556272,.37237948,,8.6199999
40832,49203,.69154227,.45351252,.37237948,5.7800002
37533,60743,.67647058,.3819142,.45351252,8.3299999
25966,62316,.62369341,.29412565,.3819142,6.0900002
60769,80362,.63730568,.43058577,.29412565,4.0300002
27729,54089,.60925448,.33891076,.43058577,6.1100001
66288,90069,.71504158,.42395288,.33891076,10.12
49341,57924,.63550597,.4599916,.42395288,10.96
63447,104796,.55915493,.37711525,.4599916,7.4000001
81904,83290,.53365976,.49580494,.37711525,8.8100004
75506,118153,.51766139,.38989151,.49580494,14.37
57568,115302,.56566823,.33301324,.38989151,12.32
0,120408,.54126215,0,.33301324,4.2199998
83243,87649,.5316456,.48710883,0,2.8199999
109335,112906,.55740738,.49196592,.48710883,
13397,0,.66666669,1,,46.07
16279,0,.65543073,1,1,2.9200001
10914,0,.59090906,1,1,16.92
29321,0,.59154928,1,1,40.02
22371,0,.60000002,1,1,2.05
29547,0,.62827224,1,1,21.57
17389,0,.59183675,1,1,21.84
33881,0,.62318838,1,1,
27939,0,.58688527,1,,8.6199999
61015,0,.67710841,1,1,5.7800002
86796,0,.68090451,1,1,13.02
70015,0,.63503647,1,1,11.04
100045,27253,.67610061,.7859118,1,10.37
63582,0,.65198982,1,.7859118,11.3
106935,0,.73606211,1,1,10.12
74895,0,.70201576,1,1,20.52
107654,0,.72939563,1,1,12.6
100864,0,.69268894,1,1,8.8100004
120357,0,.68151146,1,1,9.4300003
115127,27769,.74757284,.80566984,1,19.76
117514,0,.71174377,1,.80566984,41.389999
101923,36317,.68058693,.7372902,1,31.35
119175,73800,.66791391,.61756706,.7372902,18.9
16299,2207,.59477127,.88074136,,54.150002
17282,3054,.6557377,.849823,.88074136,26.040001
14608,980,.59235668,.93713111,.849823,41.66
31389,0,.70247936,1,.93713111,56.220001
28660,0,.65248227,1,1,53.18
33591,12166,.61538464,.73411721,1,61.25
25133,0,.69047618,1,.73411721,55.790001
34855,0,.72781062,1,1,
27800,40143,.592233,.40916651,,9.6599998
54515,38402,.67581046,.5867064,.40916651,10.55
94726,12427,.70105821,.88402563,.5867064,8.3299999
77701,13217,.62235069,.85462725,.88402563,6.0900002
108039,46551,.64364362,.69887441,.85462725,14.01
77925,0,.64632106,1,.69887441,19.360001
141490,34531,.71050847,.80382454,1,20.940001
87380,0,.72593236,1,.80382454,43.900002
129365,0,.72551548,1,1,28.219999
118595,0,.7149877,1,1,34.049999
120106,0,.68536586,1,1,23.709999
132881,38588,.74639422,.77495641,1,37.810001
131880,0,.72169811,1,.77495641,19.059999
129872,0,.68266982,1,1,36.41
157907,66934,.67596155,.7023052,1,43.360001
21560,0,.60431653,1,,68.169998
20548,0,.6371308,1,1,52.27
17269,0,.59477127,1,1,48.259998
43843,0,.7067669,1,1,38.810001
38257,0,.65467626,1,1,44.66
45281,0,.57861638,1,1,61.25
31687,0,.66666669,1,1,49.560001
48772,0,.70992368,1,1,67.330002
42784,37960,.66141731,.52987218,,9.6599998
68486,0,.727027,1,.52987218,16.120001
69110,14582,.73604059,.82576591,1,8.3299999
78368,0,.67015707,1,.82576591,8.0699997
101303,33352,.66895759,.75231516,1,23.98
56375,0,.66352201,1,.75231516,38.849998
113553,0,.71508831,1,1,12.05
68985,0,.7170139,1,1,27
117626,0,.7316736,1,1,23.01
108807,24593,.70509708,.81564468,1,51.549999
140542,0,.70294493,1,.81564468,34.200001
125406,33528,.75612605,.7890445,1,37.810001
120142,64491,.72727275,.65070707,.7890445,37.580002
113047,55326,.6692825,.67140812,.65070707,49.23
160060,77951,.65985131,.67248994,.67140812,41.400002
13551,0,.6076923,1,,46.07
13968,2994,.64285713,.82348782,1,37.169998
11709,0,.55345911,1,.82348782,37.110001
24058,0,.6438356,1,1,40.02
18753,0,.69127518,1,1,44.66
22513,0,.6735751,1,1,23.98
18557,0,.65730339,1,1,38.529999
23245,0,.73239434,1,1,16.84
45090,69246,.56443298,.39436397,,9.6599998
37131,64435,.67633927,.36558494,.39436397,10.55
34608,69445,.7568922,.33259973,.36558494,4.2600002
31378,50060,.70222932,.38529924,.33259973,14.02
54497,91499,.69279659,.37327734,.38529924,26.01
39444,54505,.66445184,.41984481,.37327734,32.040001
69384,92113,.74373257,.42963028,.41984481,48
40771,65700,.66809976,.38293058,.42963028,37
87536,95019,.61001319,.47950479,.38293058,2.2
88029,76726,.72337961,.53430247,.47950479,46.700001
130973,87550,.6875,.5993557,.53430247,34.200001
139608,51924,.75348341,.72890168,.5993557,42.91
138920,68788,.71753985,.66882354,.72890168,36.349998
134412,0,.65582961,1,.66882354,38.919998
126062,146599,.50560749,.46233967,1,
22853,8565,.66666669,.72738558,,30.92
21552,0,.65217394,1,.72738558,52.27
20580,0,.56969696,1,1,37.110001
33533,12689,.73381293,.72547704,1,64.919998
31988,8547,.66666669,.78914517,.72547704,44.66
31988,0,.61621624,1,.78914517,50.709999
29936,0,.66871166,1,1,53.43
36124,0,.77464789,1,1,
44386,65353,.50833333,.40446877,,9.6599998
73987,40972,.70387244,.64359468,.40446877,12.8
106132,29923,.70999998,.78006691,.64359468,20.530001
87797,0,.62836623,1,.78006691,18.969999
95060,0,.68568462,1,1,18.190001
73203,0,.6606822,1,1,16.48
110496,0,.73524153,1,1,25.030001
77742,0,.70536429,1,1,9.8900003
122505,43320,.67011642,.73876077,1,9.5
124070,0,.64242423,1,.73876077,13.85
135834,0,.63470876,1,1,23.709999
108126,72777,.75272334,.59770155,1,
136074,63372,.7137931,.68225986,.59770155,30.25
127490,53258,.65241843,.70534664,.68225986,36.41
144320,36086,.64164162,.79997337,.70534664,
17624,1453,.66455698,.92383498,,68.169998
19060,2510,.66417909,.88363469,.92383498,57.900002
13742,0,.56069362,1,.88363469,50.119999
41293,5984,.68055558,.87342685,1,71.629997
29414,2689,.66438359,.91623837,.87342685,63.41
46730,11634,.60732985,.80066478,.91623837,73.68
